[2017-02-08 05:52:00] main.DEBUG: cache_invalidate:  {"method":"GET","url":"https://newtype.com.au/mens/bottoms.html","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","catalog_category","catalog_category_product_39"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-22 10:55:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","catalog_category","catalog_category_product_39"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-22 10:55:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","catalog_category","catalog_category_product_39"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-22 10:55:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","catalog_category","catalog_category_product_39"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-22 10:55:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:56] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","catalog_category","catalog_category_product_39"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:56] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:56] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:55:56] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:56:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-22 10:56:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:56:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:56:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:56:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","catalog_category","catalog_category_product_39"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:56:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:56:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:56:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_39","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:09] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-22 10:57:09] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_24","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:09] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:09] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_24","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_24","catalog_category","catalog_category_product_24"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_24","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_24","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-22 10:57:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_24","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_product_24","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-22 10:57:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/category/save/key/f13deacf65d3e4d62e6775f68f31a09b436ca562a3a67ce552d504c91511154d/","invalidateInfo":{"tags":["catalog_category_24","catalog_category","catalog_category_product_24"],"mode":"matchingTag"},"is_exception":false} []
